Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
4,14,P00359|G3P3_YEAST,35.96,331.14,4.425E6,4.338E6,4.508E6,4.483E6,4.015E6,4.138E6,2.982E6,2.93E6,2.881E6,2.902E6,1.00,0.98,1.02,1.01,0.91,0.94,0.67,0.66,0.65,0.66,4.381E6,4.495E6,4.076E6,2.96E6,2.894E6,1.00,1.03,0.93,0.68,0.66,32,30,10,TMT10plex; Oxidation (M); Deamidation (NQ),35747,Glyceraldehyde-3-phosphate dehydrogenase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TDH3 PE=1 SV=3
22,11,P19097|FAS2_YEAST,14.30,321.01,7.472E6,7.354E6,7.522E6,7.762E6,7.938E6,8.038E6,8.469E6,8.728E6,8.443E6,8.742E6,1.00,0.98,1.01,1.04,1.06,1.08,1.13,1.17,1.13,1.17,7.413E6,7.649E6,8E6,8.602E6,8.592E6,1.00,1.03,1.08,1.16,1.16,28,47,47,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),206945,Fatty acid synthase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAS2 PE=1 SV=2
43,94,P00950|PMG1_YEAST,35.59,321.01,3.624E7,3.745E7,4.545E7,4.528E7,3.68E7,3.755E7,2.103E7,2.127E7,2.07E7,2.149E7,1.00,1.03,1.25,1.25,1.02,1.04,0.58,0.59,0.57,0.59,3.685E7,4.537E7,3.718E7,2.116E7,2.11E7,1.00,1.23,1.01,0.57,0.57,64,15,15,TMT10plex; Oxidation (M); Deamidation (NQ),27609,Phosphoglycerate mutase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPM1 PE=1 SV=3
29,21,P11484|SSB1_YEAST,20.24,317.74,6.383E5,5.841E5,5.322E5,5.083E5,4.952E5,4.48E5,3.673E5,3.683E5,3.92E5,3.893E5,1.00,0.92,0.83,0.80,0.78,0.70,0.58,0.58,0.61,0.61,6.112E5,5.203E5,4.764E5,3.748E5,3.936E5,1.00,0.85,0.78,0.61,0.64,6,29,3,Acrylamide; TMT10plex,66602,Ribosome-associated molecular chaperone SSB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB1 PE=1 SV=3
52,16,Q00955|ACAC_YEAST,18.35,316.65,5.692E6,5.74E6,5.122E6,5.366E6,5.856E6,5.988E6,6.705E6,6.851E6,6.72E6,6.926E6,1.00,1.01,0.90,0.94,1.03,1.05,1.18,1.20,1.18,1.22,5.716E6,5.244E6,5.922E6,6.778E6,6.823E6,1.00,0.92,1.04,1.19,1.19,20,36,36,TMT10plex; Oxidation (M); Deamidation (NQ),250351,Acetyl-CoA carboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACC1 PE=1 SV=2
36,28,P07251|ATPA_YEAST,30.76,316.65,9.802E6,1.003E7,1.131E7,1.105E7,1.596E7,1.669E7,2.348E7,2.354E7,2.306E7,2.306E7,1.00,1.02,1.15,1.13,1.63,1.70,2.40,2.40,2.35,2.35,9.921E6,1.118E7,1.633E7,2.351E7,2.306E7,1.00,1.13,1.65,2.37,2.32,49,25,25,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),58608,ATP synthase subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP1 PE=1 SV=5
32,36,P38720|6PGD1_YEAST,46.16,316.60,1.327E7,1.329E7,1.238E7,1.302E7,1.137E7,1.125E7,7.306E6,7.602E6,7.322E6,7.342E6,1.00,1.00,0.93,0.98,0.86,0.85,0.55,0.57,0.55,0.55,1.329E7,1.27E7,1.131E7,7.458E6,7.332E6,1.00,0.96,0.85,0.56,0.55,49,28,21,Acrylamide; TMT10plex; Deamidation (NQ),53543,6-phosphogluconate dehydrogenase  decarboxylating 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GND1 PE=1 SV=1
8,25,P02994|EF1A_YEAST,31.09,314.68,7.766E7,7.778E7,6.646E7,6.579E7,5.926E7,5.876E7,6.398E7,6.197E7,6.394E7,6.348E7,1.00,1.00,0.86,0.85,0.76,0.76,0.82,0.80,0.82,0.82,7.772E7,6.613E7,5.902E7,6.297E7,6.371E7,1.00,0.85,0.76,0.81,0.82,52,23,23,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),50033,Elongation factor 1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEF1 PE=1 SV=1
44,12,P03965|CARB_YEAST,26.74,313.88,1.192E7,1.176E7,9.947E6,9.739E6,1.153E7,1.145E7,1.097E7,1.095E7,1.05E7,1.05E7,1.00,0.99,0.83,0.82,0.97,0.96,0.92,0.92,0.88,0.88,1.184E7,9.843E6,1.149E7,1.096E7,1.05E7,1.00,0.83,0.97,0.93,0.89,35,35,34,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),123915,Carbamoyl-phosphate synthase arginine-specific large chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPA2 PE=1 SV=1
39,74,P46367|ALDH4_YEAST,37.85,312.45,3.306E6,3.515E6,5.708E6,5.95E6,1.328E7,1.347E7,2.459E7,2.425E7,2.573E7,2.594E7,1.00,1.06,1.73,1.80,4.02,4.07,7.44,7.33,7.78,7.85,3.424E6,5.839E6,1.338E7,2.442E7,2.584E7,1.00,1.71,3.91,7.13,7.55,58,24,23,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),56724,Potassium-activated aldehyde dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALD4 PE=1 SV=2
17,18,P15108|HSC82_YEAST,18.21,312.18,2.668E6,2.518E6,2.268E6,2.239E6,2.269E6,2.239E6,2.578E6,2.618E6,2.304E6,2.375E6,1.00,0.94,0.85,0.84,0.85,0.84,0.97,0.98,0.86,0.89,2.599E6,2.256E6,2.261E6,2.601E6,2.34E6,1.00,0.87,0.87,1.00,0.90,14,35,8,TMT10plex; Deamidation (NQ),80900,ATP-dependent molecular chaperone HSC82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSC82 PE=1 SV=4
45,105,P10963|PCKA_YEAST,35.42,311.67,2.786E6,2.725E6,3.701E6,3.604E6,8.518E6,8.947E6,1.439E7,1.378E7,1.508E7,1.608E7,1.00,0.98,1.33,1.29,3.06,3.21,5.16,4.95,5.41,5.77,2.78E6,3.656E6,8.732E6,1.409E7,1.558E7,1.00,1.32,3.14,5.07,5.60,51,23,23,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),60983,Phosphoenolpyruvate carboxykinase (ATP) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCK1 PE=1 SV=2
19,38,P06168|ILV5_YEAST,11.87,310.97,1.212E7,1.217E7,1.154E7,1.118E7,1.138E7,1.162E7,1.173E7,1.158E7,1.222E7,1.233E7,1.00,1.00,0.95,0.92,0.94,0.96,0.97,0.96,1.01,1.02,1.215E7,1.136E7,1.15E7,1.166E7,1.227E7,1.00,0.94,0.95,0.96,1.01,63,23,23,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),44369,Ketol-acid reductoisomerase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV5 PE=1 SV=1
66,51,P38009|PUR92_YEAST,25.59,306.80,3.887E6,4E6,4.208E6,4.382E6,4.761E6,4.846E6,6.097E6,6.187E6,6.308E6,6.066E6,1.00,1.03,1.08,1.13,1.22,1.25,1.57,1.59,1.62,1.56,3.946E6,4.298E6,4.806E6,6.142E6,6.188E6,1.00,1.09,1.22,1.56,1.57,52,27,22,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),65263,Bifunctional purine biosynthesis protein ADE17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE17 PE=1 SV=2
30,5,P07262|DHE4_YEAST,37.41,306.77,1.826E7,1.842E7,1.856E7,1.879E7,1.16E7,1.141E7,1.137E7,1.145E7,1.122E7,1.1E7,1.00,1.01,1.02,1.03,0.64,0.63,0.62,0.63,0.61,0.60,1.834E7,1.867E7,1.151E7,1.141E7,1.111E7,1.00,1.02,0.63,0.62,0.61,54,25,16,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),49570,NADP-specific glutamate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDH1 PE=1 SV=2
21,19,P02829|HSP82_YEAST,22.68,306.58,1.245E6,1.286E6,1.883E6,1.776E6,1.907E6,1.994E6,2.413E6,2.315E6,2.266E6,2.258E6,1.00,1.03,1.51,1.43,1.53,1.60,1.94,1.86,1.82,1.81,1.265E6,1.829E6,1.95E6,2.364E6,2.262E6,1.00,1.45,1.54,1.87,1.79,9,32,5,TMT10plex,81406,ATP-dependent molecular chaperone HSP82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP82 PE=1 SV=1
27,66,P30952|MLS1_YEAST,37.88,304.79,3.109E6,3.211E6,3.289E6,3.39E6,9.026E6,8.795E6,1.438E7,1.412E7,1.542E7,1.554E7,1.00,1.03,1.06,1.09,2.90,2.83,4.63,4.54,4.96,5.00,3.172E6,3.424E6,8.916E6,1.426E7,1.549E7,1.00,1.08,2.81,4.49,4.88,47,27,20,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),62791,Malate synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLS1 PE=1 SV=1
16,33,P54115|ALDH6_YEAST,30.98,303.40,1.799E7,1.76E7,1.524E7,1.479E7,2.084E7,2.065E7,2.629E7,2.608E7,2.546E7,2.577E7,1.00,0.98,0.85,0.82,1.16,1.15,1.46,1.45,1.42,1.43,1.78E7,1.501E7,2.075E7,2.619E7,2.562E7,1.00,0.84,1.17,1.47,1.44,60,29,29,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),54414,Magnesium-activated aldehyde dehydrogenase  cytosolic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALD6 PE=1 SV=4
33,23,P16521|EF3A_YEAST,30.07,302.61,1.124E7,1.161E7,9.089E6,9.168E6,8.1E6,8.248E6,6.898E6,6.735E6,6.528E6,6.451E6,1.00,1.03,0.81,0.82,0.72,0.73,0.61,0.60,0.58,0.57,1.143E7,9.128E6,8.174E6,6.816E6,6.495E6,1.00,0.80,0.72,0.60,0.57,32,38,32,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),115945,Elongation factor 3A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEF3 PE=1 SV=4
26,17,P40150|SSB2_YEAST,11.50,301.38,9.275E5,9.745E5,8.983E5,9.967E5,8.174E5,9.03E5,7.792E5,7.415E5,7.538E5,7.102E5,1.00,1.05,0.97,1.07,0.88,0.97,0.84,0.80,0.81,0.77,9.545E5,9.505E5,8.757E5,7.633E5,7.32E5,1.00,1.00,0.92,0.80,0.77,10,30,4,TMT10plex; Oxidation (M),66595,Ribosome-associated molecular chaperone SSB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB2 PE=1 SV=2
34,82,P00830|ATPB_YEAST,37.92,300.95,5.958E6,5.775E6,7.278E6,7.402E6,1.176E7,1.224E7,1.799E7,1.775E7,1.803E7,1.774E7,1.00,0.97,1.22,1.24,1.97,2.05,3.02,2.98,3.03,2.98,5.869E6,7.343E6,1.2E7,1.787E7,1.789E7,1.00,1.25,2.04,3.04,3.05,72,24,24,TMT10plex; Oxidation (M); Deamidation (NQ),54794,ATP synthase subunit beta  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP2 PE=1 SV=2
28,41,P0CS90|HSP77_YEAST,26.41,300.58,1.313E7,1.366E7,1.671E7,1.654E7,2.078E7,2.074E7,2.386E7,2.416E7,2.389E7,2.33E7,1.00,1.04,1.27,1.26,1.58,1.58,1.82,1.84,1.82,1.77,1.339E7,1.662E7,2.076E7,2.401E7,2.359E7,1.00,1.24,1.55,1.79,1.76,37,22,22,TMT10plex; Oxidation (M); Deamidation (NQ),70628,Import motor subunit  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSC1 PE=1 SV=1
59,131,P07257|QCR2_YEAST,45.10,297.94,4.836E6,4.943E6,6.674E6,6.639E6,1.028E7,1.038E7,1.544E7,1.554E7,1.561E7,1.582E7,1.00,1.02,1.38,1.37,2.13,2.15,3.19,3.21,3.23,3.27,4.893E6,6.671E6,1.034E7,1.549E7,1.572E7,1.00,1.36,2.11,3.17,3.21,73,23,23,Acrylamide; TMT10plex; Deamidation (NQ),40478,Cytochrome b-c1 complex subunit 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QCR2 PE=1 SV=1
24,26,P19414|ACON_YEAST,47.19,297.48,8.916E6,9.009E6,1.152E7,1.152E7,2.211E7,2.222E7,2.978E7,2.964E7,3.016E7,3.001E7,1.00,1.01,1.29,1.29,2.48,2.49,3.34,3.32,3.38,3.37,8.966E6,1.152E7,2.217E7,2.971E7,3.008E7,1.00,1.29,2.47,3.31,3.36,42,30,30,TMT10plex; Oxidation (M); Deamidation (NQ),85368,Aconitate hydratase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACO1 PE=1 SV=2
68,46,P00815|HIS2_YEAST,12.43,294.25,6.069E6,6.17E6,6.201E6,6.589E6,6.542E6,6.583E6,6.325E6,6.379E6,6.101E6,6.289E6,1.00,1.02,1.02,1.09,1.08,1.08,1.04,1.05,1.01,1.04,6.119E6,6.399E6,6.568E6,6.352E6,6.195E6,1.00,1.05,1.07,1.04,1.01,38,26,26,Acrylamide; TMT10plex; Oxidation (M),87721,Histidine biosynthesis trifunctional protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS4 PE=1 SV=3
18,29,P00330|ADH1_YEAST,39.04,293.38,3.979E7,3.948E7,3.761E7,3.867E7,2.959E7,2.847E7,1.823E7,1.843E7,1.837E7,1.805E7,1.00,0.99,0.95,0.97,0.74,0.72,0.46,0.46,0.46,0.45,3.963E7,3.814E7,2.903E7,1.833E7,1.821E7,1.00,0.96,0.73,0.46,0.46,46,21,15,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),36849,Alcohol dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH1 PE=1 SV=5
42,39,P00890|CISY1_YEAST,35.70,292.08,5.947E6,6.114E6,7.568E6,7.301E6,1.283E7,1.268E7,2.189E7,2.131E7,2.082E7,2.118E7,1.00,1.03,1.27,1.23,2.16,2.13,3.68,3.58,3.50,3.56,6.038E6,7.449E6,1.276E7,2.161E7,2.1E7,1.00,1.23,2.11,3.58,3.48,50,25,25,TMT10plex; Oxidation (M); Deamidation (NQ),53360,Citrate synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT1 PE=1 SV=2
11,101,P14540|ALF_YEAST,29.00,290.67,3.741E7,3.822E7,3.831E7,3.713E7,3.164E7,3.206E7,2.41E7,2.378E7,2.313E7,2.391E7,1.00,1.02,1.02,0.99,0.85,0.86,0.64,0.64,0.62,0.64,3.784E7,3.773E7,3.186E7,2.395E7,2.354E7,1.00,1.00,0.84,0.63,0.62,42,16,16,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),39621,Fructose-bisphosphate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBA1 PE=1 SV=3
20,63,P18239|ADT2_YEAST,46.16,289.86,6.121E6,6.098E6,8.192E6,8.26E6,1.246E7,1.248E7,1.77E7,1.738E7,1.88E7,1.854E7,1.00,1.00,1.34,1.35,2.03,2.04,2.89,2.84,3.07,3.03,6.112E6,8.231E6,1.248E7,1.754E7,1.867E7,1.00,1.35,2.04,2.87,3.05,42,25,18,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),34426,ADP ATP carrier protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET9 PE=1 SV=2
31,78,P04840|VDAC1_YEAST,33.13,289.28,7.145E6,6.874E6,9.05E6,9.386E6,1.529E7,1.536E7,1.921E7,1.923E7,1.931E7,1.946E7,1.00,0.96,1.27,1.31,2.14,2.15,2.69,2.69,2.70,2.72,7.013E6,9.236E6,1.535E7,1.922E7,1.939E7,1.00,1.32,2.19,2.74,2.77,75,18,18,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),30428,Mitochondrial outer membrane protein porin 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POR1 PE=1 SV=4
79,20,P16861|PFKA1_YEAST,19.14,288.95,5.707E6,5.775E6,5.947E6,6.108E6,5.553E6,5.599E6,4.936E6,5.022E6,4.86E6,4.725E6,1.00,1.01,1.04,1.07,0.97,0.98,0.86,0.88,0.85,0.83,5.741E6,6.03E6,5.576E6,4.979E6,4.793E6,1.00,1.05,0.97,0.87,0.83,29,27,26,Acrylamide; TMT10plex,107970,ATP-dependent 6-phosphofructokinase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK1 PE=1 SV=1
48,119,P23641|MPCP_YEAST,34.73,288.92,5.126E6,5.264E6,5.737E6,5.634E6,8.38E6,8.456E6,1.274E7,1.266E7,1.275E7,1.274E7,1.00,1.03,1.12,1.10,1.63,1.65,2.49,2.47,2.49,2.49,5.207E6,5.703E6,8.431E6,1.271E7,1.277E7,1.00,1.10,1.62,2.44,2.45,67,17,17,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),32812,Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1
49,40,P47169|MET5_YEAST,17.70,287.96,6.2E6,6.441E6,6.649E6,6.745E6,6.213E6,6.389E6,5.582E6,5.712E6,5.868E6,5.845E6,1.00,1.04,1.07,1.09,1.00,1.03,0.90,0.92,0.95,0.94,6.324E6,6.707E6,6.301E6,5.654E6,5.856E6,1.00,1.06,1.00,0.89,0.93,34,35,34,TMT10plex; Oxidation (M); Deamidation (NQ),161218,Sulfite reductase [NADPH] subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET5 PE=1 SV=1
40,76,P29453|RL8B_YEAST,11.15,287.25,7.408E5,6.935E5,6.832E5,6.672E5,7.078E5,6.892E5,5.859E5,6.062E5,6.49E5,6.43E5,1.00,0.94,0.92,0.90,0.96,0.93,0.79,0.82,0.88,0.87,7.172E5,6.752E5,6.985E5,5.961E5,6.46E5,1.00,0.94,0.97,0.83,0.90,9,23,4,TMT10plex; Oxidation (M); Deamidation (NQ),28112,60S ribosomal protein L8-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL8B PE=1 SV=3
53,81,P07245|C1TC_YEAST,17.97,286.89,3.189E6,3.23E6,3.458E6,3.548E6,3.522E6,3.666E6,3.704E6,3.656E6,3.634E6,3.618E6,1.00,1.01,1.08,1.11,1.10,1.15,1.16,1.15,1.14,1.13,3.21E6,3.503E6,3.599E6,3.684E6,3.626E6,1.00,1.09,1.12,1.15,1.13,38,28,25,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),102205,C-1-tetrahydrofolate synthase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE3 PE=1 SV=1
